raw_s,wall_s,offset_ms,delay_ms,err
35294.482,1781218018.010,57.603,0.299,
35295.481,1781218019.011,56.257,0.334,
35296.479,1781218020.011,54.959,0.386,
35297.478,1781218021.011,53.725,0.330,
35298.477,1781218022.010,52.563,0.273,
35299.476,1781218023.011,51.414,0.277,
35300.475,1781218024.011,50.301,0.376,
35301.474,1781218025.011,49.268,0.400,
35302.473,1781218026.011,48.244,0.261,
35303.472,1781218027.011,47.354,0.283,
35304.471,1781218028.011,46.409,0.356,
35305.471,1781218029.011,45.552,0.322,
35306.470,1781218030.011,44.736,0.344,
35307.469,1781218031.011,43.938,0.313,
35308.468,1781218032.011,43.257,0.328,
35309.468,1781218033.011,42.453,0.299,
35310.468,1781218034.011,41.856,0.276,
35311.467,1781218035.011,41.204,0.309,
35312.466,1781218036.011,40.606,0.252,
35313.465,1781218037.010,39.995,0.349,
35314.465,1781218038.011,39.457,0.297,
35315.464,1781218039.010,38.981,0.357,
35316.464,1781218040.011,38.463,0.365,
35317.464,1781218041.010,38.026,0.320,
35318.463,1781218042.010,37.603,0.313,
35319.463,1781218043.010,37.227,0.297,
35320.463,1781218044.010,36.838,0.326,
35321.462,1781218045.011,36.479,0.305,
35322.462,1781218046.010,36.150,0.332,
35323.462,1781218047.011,35.875,0.335,
35324.462,1781218048.011,35.618,0.353,
35325.462,1781218049.011,35.381,0.269,
35326.461,1781218050.010,35.123,0.341,
35327.461,1781218051.011,34.903,0.343,
35328.461,1781218052.010,34.686,0.314,
35329.461,1781218053.011,34.562,0.353,
35330.461,1781218054.011,34.387,0.365,
35331.461,1781218055.011,34.270,0.328,
35332.461,1781218056.011,34.176,0.284,
35333.461,1781218057.010,34.062,0.337,
35334.461,1781218058.011,33.982,0.327,
35335.461,1781218059.010,33.934,0.238,
35336.461,1781218060.011,33.909,0.382,
35337.461,1781218061.010,33.822,0.290,
35338.461,1781218062.010,33.790,0.381,
35339.461,1781218063.011,33.815,0.320,
35340.461,1781218064.011,33.818,0.324,
35341.461,1781218065.011,33.848,0.334,
35342.461,1781218066.011,33.872,0.298,
35343.461,1781218067.010,33.946,0.364,
35344.461,1781218068.011,33.991,0.336,
35345.461,1781218069.010,34.069,0.324,
35346.461,1781218070.010,34.164,0.405,
35347.462,1781218071.011,34.243,0.332,
35348.462,1781218072.010,34.361,0.251,
35349.462,1781218073.010,34.476,0.324,
35350.462,1781218074.010,34.602,0.345,
35351.462,1781218075.010,34.745,0.407,
35352.463,1781218076.010,34.882,0.330,
35353.463,1781218077.010,35.034,0.206,
35354.463,1781218078.010,35.213,0.372,
35355.463,1781218079.011,35.352,0.367,
35356.463,1781218080.010,35.573,0.290,
35357.464,1781218081.011,35.732,0.372,
35358.464,1781218082.010,35.937,0.332,
35359.464,1781218083.010,36.125,0.360,
35360.464,1781218084.010,36.376,0.329,
35361.465,1781218085.011,36.560,0.302,
35362.465,1781218086.010,36.781,0.359,
35363.465,1781218087.010,37.018,0.360,
35364.466,1781218088.011,37.259,0.326,
35365.466,1781218089.011,37.478,0.355,
35366.466,1781218090.010,37.768,0.336,
35367.467,1781218091.010,38.019,0.350,
35368.467,1781218092.010,38.281,0.284,
35369.467,1781218093.011,38.567,0.297,
35370.468,1781218094.011,38.806,0.366,
35371.468,1781218095.010,39.106,0.314,
35372.468,1781218096.011,39.431,0.227,
35373.469,1781218097.010,39.657,0.360,
35374.469,1781218098.010,39.960,0.329,
35375.469,1781218099.011,40.263,0.331,
35376.470,1781218100.011,40.555,0.295,
35377.470,1781218101.011,40.873,0.327,
35378.470,1781218102.010,41.179,0.341,
35379.471,1781218103.011,41.487,0.292,
35380.471,1781218104.010,41.827,0.347,
35381.472,1781218105.011,42.141,0.335,
35382.472,1781218106.010,42.469,0.210,
35383.472,1781218107.010,42.808,0.314,
35384.473,1781218108.011,43.127,0.328,
35385.473,1781218109.010,43.450,0.347,
35386.473,1781218110.010,43.827,0.368,
35387.474,1781218111.010,44.128,0.343,
35388.474,1781218112.010,44.492,0.396,
35389.475,1781218113.010,44.860,0.304,
35390.475,1781218114.010,45.188,0.358,
35391.476,1781218115.011,45.533,0.302,
35392.476,1781218116.010,45.900,0.265,
35393.476,1781218117.010,46.259,0.268,
35394.477,1781218118.010,46.626,0.328,
35395.477,1781218119.011,46.989,0.327,
35396.478,1781218120.011,47.351,0.332,
35397.478,1781218121.011,47.730,0.326,
35398.479,1781218122.010,48.098,0.326,
35399.479,1781218123.011,48.474,0.302,
35400.480,1781218124.011,48.843,0.399,
35401.480,1781218125.010,49.232,0.380,
35402.480,1781218126.010,49.596,0.290,
35403.481,1781218127.010,49.981,0.248,
35404.481,1781218128.010,50.372,0.301,
35405.482,1781218129.011,50.733,0.311,
35406.482,1781218130.010,51.144,0.392,
35407.482,1781218131.010,51.522,0.334,
35408.483,1781218132.011,51.895,0.363,
35409.483,1781218133.010,52.303,0.344,
35410.484,1781218134.011,52.722,0.318,
35411.484,1781218135.010,53.081,0.347,
35412.485,1781218136.011,53.502,0.252,
35413.485,1781218137.011,53.895,0.347,
35414.486,1781218138.011,54.314,0.277,
35415.486,1781218139.011,54.698,0.372,
35416.487,1781218140.010,55.085,0.406,
35417.487,1781218141.010,55.479,0.304,
35418.488,1781218142.010,55.881,0.347,
35419.488,1781218143.011,56.289,0.323,
35420.489,1781218144.010,56.715,0.370,
35421.489,1781218145.010,57.120,0.428,
35422.490,1781218146.011,57.468,0.303,
35423.488,1781218147.011,56.123,0.385,
35424.487,1781218148.011,54.869,0.343,
35425.486,1781218149.011,53.596,0.350,
35426.485,1781218150.011,52.385,0.302,
35427.484,1781218151.011,51.277,0.362,
35428.483,1781218152.011,50.209,0.336,
35429.482,1781218153.010,49.164,0.325,
35430.481,1781218154.011,48.176,0.323,
35431.480,1781218155.011,47.206,0.383,
35432.479,1781218156.011,46.340,0.175,
35433.478,1781218157.011,45.462,0.268,
35434.478,1781218158.011,44.642,0.328,
35435.477,1781218159.011,43.850,0.390,
35436.476,1781218160.010,43.096,0.364,
35437.475,1781218161.011,42.435,0.257,
35438.475,1781218162.011,41.731,0.332,
35439.474,1781218163.011,41.155,0.348,
35440.474,1781218164.011,40.547,0.457,
35441.473,1781218165.011,39.913,0.320,
35442.473,1781218166.011,39.374,0.274,
35443.472,1781218167.011,38.868,0.339,
35444.472,1781218168.011,38.389,0.339,
35445.471,1781218169.011,37.939,0.346,
35446.471,1781218170.011,37.531,0.375,
35447.471,1781218171.011,37.116,0.325,
35448.470,1781218172.011,36.756,0.316,
35449.470,1781218173.011,36.407,0.340,
35450.470,1781218174.010,36.090,0.343,
35451.470,1781218175.011,35.777,0.309,
35452.469,1781218176.010,35.516,0.224,
35453.469,1781218177.010,35.267,0.268,
35454.469,1781218178.010,35.026,0.334,
35455.469,1781218179.011,34.809,0.325,
35456.469,1781218180.011,34.654,0.357,
35457.469,1781218181.011,34.449,0.362,
35458.469,1781218182.011,34.346,0.292,
35459.468,1781218183.010,34.183,0.331,
35460.468,1781218184.010,34.058,0.355,
35461.468,1781218185.011,33.975,0.342,
35462.468,1781218186.010,33.857,0.382,
35463.468,1781218187.010,33.796,0.379,
35464.468,1781218188.011,33.783,0.319,
35465.468,1781218189.010,33.760,0.341,
35466.468,1781218190.011,33.741,0.320,
35467.468,1781218191.010,33.736,0.331,
35468.469,1781218192.010,33.765,0.317,
35469.469,1781218193.010,33.764,0.288,
35470.469,1781218194.010,33.806,0.345,
35471.469,1781218195.011,33.846,0.320,
35472.469,1781218196.010,33.895,0.250,
35473.469,1781218197.011,33.979,0.337,
35474.469,1781218198.010,34.065,0.321,
35475.469,1781218199.010,34.165,0.328,
35476.470,1781218200.011,34.304,0.283,
35477.470,1781218201.011,34.390,0.337,
35478.470,1781218202.010,34.474,0.367,
35479.470,1781218203.010,34.678,0.381,
35480.470,1781218204.010,34.797,0.396,
35481.471,1781218205.011,34.945,0.338,
35482.471,1781218206.010,35.103,0.229,
35483.471,1781218207.010,35.313,0.292,
35484.471,1781218208.011,35.459,0.286,
35485.471,1781218209.010,35.625,0.275,
35486.472,1781218210.010,35.849,0.344,
35487.472,1781218211.010,36.056,0.329,
35488.472,1781218212.010,36.278,0.291,
35489.473,1781218213.011,36.482,0.357,
35490.473,1781218214.011,36.702,0.380,
35491.473,1781218215.011,36.953,0.399,
35492.473,1781218216.010,37.198,0.240,
35493.474,1781218217.010,37.446,0.292,
35494.474,1781218218.011,37.674,0.315,
35495.474,1781218219.010,37.941,0.327,
35496.475,1781218220.011,38.215,0.305,
35497.475,1781218221.010,38.476,0.309,
35498.475,1781218222.010,38.717,0.338,
35499.476,1781218223.010,39.006,0.355,
35500.476,1781218224.010,39.333,0.295,
35501.476,1781218225.011,39.564,0.274,
35502.477,1781218226.011,39.877,0.232,
35503.477,1781218227.011,40.192,0.290,
35504.477,1781218228.010,40.476,0.347,
35505.478,1781218229.010,40.788,0.317,
35506.478,1781218230.010,41.135,0.390,
35507.479,1781218231.010,41.463,0.289,
35508.479,1781218232.010,41.736,0.320,
35509.479,1781218233.010,42.064,0.324,
35510.480,1781218234.011,42.374,0.346,
35511.480,1781218235.011,42.732,0.362,
