raw_s,wall_s,kind,jump_ms
350249.998,1781532954.379,jump,-1.360
350250.100,1781532954.479,jump,-1.359
350250.202,1781532954.580,jump,-1.358
350250.303,1781532954.680,jump,-1.357
350250.405,1781532954.780,jump,-1.358
350250.506,1781532954.880,jump,-1.358
350250.608,1781532954.980,jump,-1.358
350250.709,1781532955.081,jump,-1.229
350250.810,1781532955.181,jump,-1.191
350250.912,1781532955.281,jump,-1.192
350251.013,1781532955.381,jump,-1.192
350251.114,1781532955.481,jump,-1.192
350251.216,1781532955.581,jump,-1.192
350251.317,1781532955.681,jump,-1.192
350251.418,1781532955.782,jump,-1.192
350251.520,1781532955.882,jump,-1.192
350251.621,1781532955.982,jump,-1.194
350251.723,1781532956.082,jump,-1.077
350251.824,1781532956.182,jump,-1.047
350251.925,1781532956.283,jump,-1.049
350252.026,1781532956.383,jump,-1.047
350252.127,1781532956.483,jump,-1.048
350252.229,1781532956.583,jump,-1.049
350252.330,1781532956.683,jump,-1.047
350252.431,1781532956.783,jump,-1.048
350252.532,1781532956.883,jump,-1.049
350252.633,1781532956.984,jump,-1.049
350283.168,1781532987.437,hb,
350343.196,1781533047.459,hb,
350346.806,1781533051.067,jump,-1.274
350346.909,1781533051.167,jump,-1.999
350347.011,1781533051.267,jump,-2.001
350347.113,1781533051.368,jump,-2.000
350347.215,1781533051.468,jump,-2.000
350347.317,1781533051.568,jump,-1.999
350347.420,1781533051.668,jump,-1.999
350347.522,1781533051.768,jump,-1.999
350347.624,1781533051.868,jump,-1.999
350347.726,1781533051.969,jump,-1.998
350347.828,1781533052.069,jump,-1.846
350347.930,1781533052.169,jump,-1.752
350348.032,1781533052.269,jump,-1.751
350348.134,1781533052.369,jump,-1.750
350348.236,1781533052.469,jump,-1.752
350348.338,1781533052.570,jump,-1.752
350348.440,1781533052.670,jump,-1.754
350348.542,1781533052.770,jump,-1.752
350348.644,1781533052.870,jump,-1.751
350348.746,1781533052.971,jump,-1.753
350348.848,1781533053.071,jump,-1.604
350348.949,1781533053.171,jump,-1.537
350349.051,1781533053.271,jump,-1.536
350349.153,1781533053.371,jump,-1.535
350349.255,1781533053.472,jump,-1.536
350349.356,1781533053.572,jump,-1.537
350349.458,1781533053.672,jump,-1.536
350349.560,1781533053.772,jump,-1.535
350349.662,1781533053.872,jump,-1.535
350349.763,1781533053.973,jump,-1.536
350349.865,1781533054.073,jump,-1.404
350349.966,1781533054.173,jump,-1.348
350350.068,1781533054.273,jump,-1.347
350350.169,1781533054.373,jump,-1.348
350350.271,1781533054.474,jump,-1.348
350350.373,1781533054.574,jump,-1.348
350350.474,1781533054.674,jump,-1.348
350350.576,1781533054.774,jump,-1.346
350350.677,1781533054.874,jump,-1.349
350350.779,1781533054.975,jump,-1.347
350350.880,1781533055.075,jump,-1.231
350350.982,1781533055.175,jump,-1.183
350351.083,1781533055.275,jump,-1.183
350351.184,1781533055.376,jump,-1.186
350351.286,1781533055.476,jump,-1.184
350351.387,1781533055.576,jump,-1.184
350351.489,1781533055.676,jump,-1.183
350351.590,1781533055.776,jump,-1.184
350351.691,1781533055.877,jump,-1.188
350351.793,1781533055.977,jump,-1.180
350351.894,1781533056.077,jump,-1.079
350351.995,1781533056.177,jump,-1.040
350352.096,1781533056.277,jump,-1.040
350352.198,1781533056.377,jump,-1.041
350352.299,1781533056.478,jump,-1.041
350352.400,1781533056.578,jump,-1.040
350352.501,1781533056.678,jump,-1.041
350352.603,1781533056.778,jump,-1.040
350352.704,1781533056.878,jump,-1.041
350352.805,1781533056.979,jump,-1.041
350379.030,1781533083.128,jump,2.732
350379.128,1781533083.229,jump,2.744
350379.227,1781533083.330,jump,2.738
350379.325,1781533083.430,jump,2.728
350379.422,1781533083.531,jump,2.721
350379.521,1781533083.632,jump,2.757
350379.619,1781533083.733,jump,2.742
350379.717,1781533083.834,jump,2.734
350379.815,1781533083.935,jump,2.727
350379.913,1781533084.035,jump,2.634
350380.011,1781533084.135,jump,2.398
350380.109,1781533084.236,jump,2.394
350380.207,1781533084.336,jump,2.400
350380.306,1781533084.437,jump,2.420
350380.404,1781533084.538,jump,2.395
350380.502,1781533084.638,jump,2.404
350380.602,1781533084.741,jump,2.454
350380.700,1781533084.842,jump,2.394
350380.798,1781533084.942,jump,2.397
350380.896,1781533085.042,jump,2.284
350380.995,1781533085.143,jump,2.105
350381.093,1781533085.243,jump,2.110
350381.191,1781533085.344,jump,2.113
350381.290,1781533085.444,jump,2.107
350381.388,1781533085.544,jump,2.106
350381.486,1781533085.644,jump,2.105
350381.584,1781533085.745,jump,2.110
350381.682,1781533085.845,jump,2.106
350381.780,1781533085.945,jump,2.109
350381.879,1781533086.046,jump,2.005
350381.977,1781533086.146,jump,1.858
350382.076,1781533086.247,jump,1.857
350382.174,1781533086.347,jump,1.856
350382.273,1781533086.447,jump,1.854
350382.371,1781533086.548,jump,1.857
350382.470,1781533086.648,jump,1.858
350382.568,1781533086.748,jump,1.855
350382.667,1781533086.849,jump,1.859
350382.766,1781533086.949,jump,1.856
350382.864,1781533087.050,jump,1.756
350382.963,1781533087.150,jump,1.632
350383.062,1781533087.250,jump,1.633
350383.160,1781533087.351,jump,1.635
350383.260,1781533087.452,jump,1.645
350383.359,1781533087.552,jump,1.638
350383.459,1781533087.654,jump,1.654
350383.559,1781533087.756,jump,1.661
350383.659,1781533087.858,jump,1.659
350383.758,1781533087.958,jump,1.634
350383.857,1781533088.059,jump,1.538
350383.958,1781533088.161,jump,1.456
350384.058,1781533088.262,jump,1.457
350384.158,1781533088.364,jump,1.460
350384.258,1781533088.465,jump,1.446
350384.358,1781533088.567,jump,1.454
350384.458,1781533088.668,jump,1.457
350384.558,1781533088.770,jump,1.458
350384.658,1781533088.872,jump,1.457
350384.758,1781533088.972,jump,1.444
350384.858,1781533089.074,jump,1.338
350384.958,1781533089.175,jump,1.278
350385.058,1781533089.277,jump,1.281
350385.158,1781533089.378,jump,1.281
350385.258,1781533089.479,jump,1.272
350385.357,1781533089.579,jump,1.268
350385.457,1781533089.680,jump,1.278
350385.557,1781533089.782,jump,1.282
350385.657,1781533089.883,jump,1.281
350385.756,1781533089.984,jump,1.269
350385.856,1781533090.085,jump,1.151
350385.956,1781533090.186,jump,1.128
350386.056,1781533090.287,jump,1.122
350386.156,1781533090.389,jump,1.128
350386.256,1781533090.489,jump,1.119
350386.355,1781533090.589,jump,1.115
350386.455,1781533090.690,jump,1.120
350386.554,1781533090.790,jump,1.116
350386.653,1781533090.891,jump,1.121
350386.753,1781533090.991,jump,1.116
350386.853,1781533091.093,jump,1.014
350403.147,1781533107.461,hb,
350463.172,1781533167.468,hb,
350523.159,1781533227.488,hb,
350583.166,1781533287.516,hb,
350643.188,1781533347.533,hb,
350703.212,1781533407.554,hb,
350763.228,1781533467.576,hb,
350823.243,1781533527.602,hb,
350883.260,1781533587.624,hb,
350943.277,1781533647.644,hb,
351003.292,1781533707.666,hb,
351063.312,1781533767.694,hb,
351123.328,1781533827.720,hb,
351183.337,1781533887.739,hb,
351243.346,1781533947.757,hb,
351303.331,1781534007.785,hb,
351363.331,1781534067.811,hb,
351423.344,1781534127.844,hb,
351483.355,1781534187.873,hb,
351543.407,1781534247.885,hb,
351603.452,1781534307.901,hb,
351663.479,1781534367.918,hb,
351723.497,1781534427.936,hb,
351783.516,1781534487.956,hb,
351843.533,1781534547.976,hb,
351903.571,1781534607.989,hb,
351963.626,1781534668.003,hb,
352023.663,1781534728.024,hb,
352081.696,1781534786.044,jump,-1.712
352081.801,1781534786.144,jump,-4.926
352081.906,1781534786.245,jump,-4.925
352082.011,1781534786.345,jump,-4.926
352082.116,1781534786.445,jump,-4.925
352082.221,1781534786.545,jump,-4.924
352082.326,1781534786.645,jump,-4.927
352082.431,1781534786.745,jump,-4.925
352082.536,1781534786.846,jump,-4.926
352082.641,1781534786.946,jump,-4.926
352082.746,1781534787.046,jump,-4.664
352082.851,1781534787.146,jump,-4.292
352082.955,1781534787.246,jump,-4.290
352083.060,1781534787.347,jump,-4.291
352083.164,1781534787.447,jump,-4.291
352083.269,1781534787.547,jump,-4.296
352083.373,1781534787.647,jump,-4.293
352083.478,1781534787.748,jump,-4.296
352083.582,1781534787.848,jump,-4.291
352083.687,1781534787.948,jump,-4.290
352083.791,1781534788.048,jump,-4.061
352083.791,1781534788.048,hb,
352083.895,1781534788.148,jump,-3.745
352083.999,1781534788.249,jump,-3.745
352084.103,1781534788.349,jump,-3.741
352084.207,1781534788.449,jump,-3.745
352084.311,1781534788.549,jump,-3.744
352084.415,1781534788.650,jump,-3.741
352084.519,1781534788.750,jump,-3.741
352084.623,1781534788.850,jump,-3.741
352084.727,1781534788.950,jump,-3.741
352084.830,1781534789.050,jump,-3.524
352084.934,1781534789.150,jump,-3.266
352085.037,1781534789.250,jump,-3.263
352085.141,1781534789.351,jump,-3.264
352085.244,1781534789.451,jump,-3.263
352085.347,1781534789.551,jump,-3.263
352085.451,1781534789.651,jump,-3.268
352085.554,1781534789.751,jump,-3.264
352085.658,1781534789.852,jump,-3.268
352085.761,1781534789.952,jump,-3.266
352085.865,1781534790.052,jump,-3.072
352085.968,1781534790.152,jump,-2.851
352086.071,1781534790.252,jump,-2.852
352086.174,1781534790.352,jump,-2.852
352086.277,1781534790.453,jump,-2.853
352086.380,1781534790.553,jump,-2.849
352086.483,1781534790.653,jump,-2.851
352086.586,1781534790.753,jump,-2.853
352086.689,1781534790.853,jump,-2.850
352086.791,1781534790.953,jump,-2.849
352086.894,1781534791.053,jump,-2.667
352086.997,1781534791.154,jump,-2.494
352087.100,1781534791.254,jump,-2.493
352087.202,1781534791.354,jump,-2.494
352087.305,1781534791.454,jump,-2.493
352087.408,1781534791.554,jump,-2.490
352087.510,1781534791.654,jump,-2.493
352087.613,1781534791.755,jump,-2.494
352087.716,1781534791.855,jump,-2.493
352087.818,1781534791.955,jump,-2.493
352087.921,1781534792.055,jump,-2.335
352088.023,1781534792.155,jump,-2.181
352088.125,1781534792.255,jump,-2.181
352088.228,1781534792.355,jump,-2.180
352088.330,1781534792.456,jump,-2.184
352088.433,1781534792.556,jump,-2.184
352088.535,1781534792.656,jump,-2.184
352088.638,1781534792.757,jump,-2.184
352088.740,1781534792.857,jump,-2.182
352088.842,1781534792.957,jump,-2.183
352088.945,1781534793.057,jump,-2.037
352089.047,1781534793.157,jump,-1.909
352089.149,1781534793.258,jump,-1.910
352089.251,1781534793.358,jump,-1.912
352089.353,1781534793.458,jump,-1.909
352089.455,1781534793.558,jump,-1.912
352089.557,1781534793.658,jump,-1.910
352089.659,1781534793.759,jump,-1.909
352089.762,1781534793.859,jump,-1.912
352089.864,1781534793.959,jump,-1.912
352089.966,1781534794.059,jump,-1.802
352090.068,1781534794.159,jump,-1.674
352090.169,1781534794.260,jump,-1.673
352090.271,1781534794.360,jump,-1.674
352090.373,1781534794.460,jump,-1.675
352090.475,1781534794.560,jump,-1.673
352090.577,1781534794.660,jump,-1.674
352090.679,1781534794.761,jump,-1.674
352090.781,1781534794.861,jump,-1.673
352090.882,1781534794.961,jump,-1.674
352090.984,1781534795.061,jump,-1.567
352091.086,1781534795.161,jump,-1.467
352091.187,1781534795.261,jump,-1.469
352091.289,1781534795.362,jump,-1.470
352091.391,1781534795.462,jump,-1.468
352091.492,1781534795.562,jump,-1.467
352091.594,1781534795.662,jump,-1.469
352091.696,1781534795.763,jump,-1.469
352091.798,1781534795.863,jump,-1.469
352091.899,1781534795.963,jump,-1.469
352092.001,1781534796.063,jump,-1.365
352092.102,1781534796.163,jump,-1.288
352092.204,1781534796.264,jump,-1.289
352092.305,1781534796.364,jump,-1.289
352092.407,1781534796.464,jump,-1.288
352092.508,1781534796.564,jump,-1.290
352092.610,1781534796.664,jump,-1.289
352092.711,1781534796.765,jump,-1.290
352092.813,1781534796.865,jump,-1.289
352092.914,1781534796.965,jump,-1.289
352093.016,1781534797.065,jump,-1.193
352093.117,1781534797.165,jump,-1.132
352093.218,1781534797.266,jump,-1.132
352093.320,1781534797.366,jump,-1.132
352093.421,1781534797.466,jump,-1.132
352093.522,1781534797.566,jump,-1.132
352093.624,1781534797.666,jump,-1.132
352093.725,1781534797.767,jump,-1.133
352093.826,1781534797.867,jump,-1.133
352093.928,1781534797.967,jump,-1.133
352094.029,1781534798.067,jump,-1.045
352114.140,1781534818.104,jump,3.952
352114.240,1781534818.207,jump,4.026
352114.338,1781534818.309,jump,3.956
352114.438,1781534818.414,jump,4.050
352114.536,1781534818.516,jump,3.954
352114.633,1781534818.616,jump,3.896
352114.731,1781534818.718,jump,3.955
352114.827,1781534818.818,jump,3.898
352114.925,1781534818.920,jump,3.951
352115.025,1781534819.024,jump,3.982
352115.123,1781534819.126,jump,3.475
352115.224,1781534819.230,jump,3.550
352115.321,1781534819.331,jump,3.446
352115.421,1781534819.434,jump,3.547
352115.520,1781534819.536,jump,3.479
352115.617,1781534819.637,jump,3.454
352115.715,1781534819.739,jump,3.474
352115.816,1781534819.843,jump,3.550
352115.913,1781534819.943,jump,3.434
352116.010,1781534820.044,jump,3.299
352116.108,1781534820.145,jump,3.024
352116.205,1781534820.245,jump,3.027
352116.304,1781534820.347,jump,3.053
352116.404,1781534820.450,jump,3.113
352116.502,1781534820.551,jump,3.051
352116.601,1781534820.653,jump,3.054
352116.699,1781534820.754,jump,3.052
352116.797,1781534820.855,jump,3.028
352116.895,1781534820.956,jump,3.052
352116.995,1781534821.059,jump,2.912
352117.094,1781534821.161,jump,2.681
352117.194,1781534821.264,jump,2.727
352117.293,1781534821.365,jump,2.681
352117.392,1781534821.467,jump,2.718
352117.490,1781534821.568,jump,2.666
352117.589,1781534821.670,jump,2.693
352117.688,1781534821.771,jump,2.682
352117.788,1781534821.874,jump,2.727
352117.887,1781534821.975,jump,2.682
352117.987,1781534822.078,jump,2.499
352118.086,1781534822.179,jump,2.359
352118.184,1781534822.280,jump,2.349
352118.283,1781534822.381,jump,2.358
352118.383,1781534822.484,jump,2.393
352118.482,1781534822.585,jump,2.358
352118.582,1781534822.687,jump,2.375
352118.680,1781534822.788,jump,2.354
352118.781,1781534822.890,jump,2.395
352118.879,1781534822.991,jump,2.355
352118.979,1781534823.094,jump,2.130
352119.078,1781534823.194,jump,2.070
352119.177,1781534823.296,jump,2.080
352119.276,1781534823.397,jump,2.069
352119.376,1781534823.498,jump,2.083
352119.474,1781534823.598,jump,2.061
352119.573,1781534823.700,jump,2.080
352119.672,1781534823.801,jump,2.067
352119.771,1781534823.902,jump,2.078
352119.870,1781534824.003,jump,2.067
352119.969,1781534824.104,jump,1.827
352120.068,1781534824.204,jump,1.816
352120.166,1781534824.304,jump,1.811
352120.265,1781534824.405,jump,1.816
352120.365,1781534824.507,jump,1.844
352120.464,1781534824.608,jump,1.814
352120.564,1781534824.709,jump,1.840
352120.662,1781534824.810,jump,1.817
352120.763,1781534824.912,jump,1.844
352120.861,1781534825.012,jump,1.802
352120.962,1781534825.114,jump,1.622
352121.060,1781534825.215,jump,1.593
352121.161,1781534825.316,jump,1.620
352121.259,1781534825.417,jump,1.596
352121.359,1781534825.518,jump,1.607
352121.458,1781534825.618,jump,1.597
352121.558,1781534825.720,jump,1.620
352121.657,1781534825.821,jump,1.597
352121.757,1781534825.922,jump,1.619
352121.855,1781534826.023,jump,1.565
352121.954,1781534826.123,jump,1.405
352122.054,1781534826.224,jump,1.411
352122.153,1781534826.324,jump,1.405
352122.253,1781534826.426,jump,1.422
352122.353,1781534826.527,jump,1.423
352122.452,1781534826.628,jump,1.406
352122.552,1781534826.729,jump,1.422
352122.653,1781534826.831,jump,1.425
352122.753,1781534826.933,jump,1.423
352122.852,1781534827.033,jump,1.363
352122.952,1781534827.135,jump,1.251
352123.052,1781534827.236,jump,1.251
352123.151,1781534827.336,jump,1.233
352123.251,1781534827.438,jump,1.256
352123.351,1781534827.538,jump,1.242
352123.450,1781534827.639,jump,1.239
352123.550,1781534827.740,jump,1.250
352123.651,1781534827.842,jump,1.252
352123.751,1781534827.943,jump,1.251
352123.851,1781534828.045,jump,1.198
352123.951,1781534828.145,jump,1.091
352124.051,1781534828.247,jump,1.106
352124.151,1781534828.348,jump,1.097
352124.251,1781534828.449,jump,1.100
352124.351,1781534828.550,jump,1.101
352124.451,1781534828.651,jump,1.094
352124.551,1781534828.752,jump,1.100
352124.651,1781534828.853,jump,1.101
352124.751,1781534828.954,jump,1.099
352124.850,1781534829.055,jump,1.022
352143.854,1781534848.135,hb,
352203.890,1781534908.172,hb,
352211.812,1781534916.087,jump,-1.294
352211.913,1781534916.187,jump,-1.596
352212.015,1781534916.287,jump,-1.595
352212.117,1781534916.387,jump,-1.595
352212.219,1781534916.488,jump,-1.597
352212.321,1781534916.588,jump,-1.597
352212.422,1781534916.688,jump,-1.596
352212.524,1781534916.788,jump,-1.598
352212.626,1781534916.889,jump,-1.598
352212.728,1781534916.989,jump,-1.596
352212.830,1781534917.089,jump,-1.427
352212.931,1781534917.189,jump,-1.400
352213.033,1781534917.289,jump,-1.400
352213.134,1781534917.390,jump,-1.399
352213.236,1781534917.490,jump,-1.401
352213.338,1781534917.590,jump,-1.401
352213.439,1781534917.690,jump,-1.400
352213.541,1781534917.791,jump,-1.401
352213.643,1781534917.891,jump,-1.400
352213.744,1781534917.991,jump,-1.402
352213.846,1781534918.091,jump,-1.257
352213.947,1781534918.192,jump,-1.229
352214.049,1781534918.292,jump,-1.230
352214.150,1781534918.392,jump,-1.231
352214.252,1781534918.492,jump,-1.230
352214.353,1781534918.593,jump,-1.229
352214.455,1781534918.693,jump,-1.230
352214.556,1781534918.793,jump,-1.231
352214.658,1781534918.893,jump,-1.229
352214.759,1781534918.994,jump,-1.232
352214.861,1781534919.094,jump,-1.099
352214.962,1781534919.194,jump,-1.081
352215.063,1781534919.295,jump,-1.081
352215.165,1781534919.395,jump,-1.080
352215.266,1781534919.495,jump,-1.081
352215.367,1781534919.595,jump,-1.081
352215.469,1781534919.696,jump,-1.082
352215.570,1781534919.796,jump,-1.081
352215.671,1781534919.896,jump,-1.080
352215.772,1781534919.996,jump,-1.081
352264.060,1781534968.185,hb,
352324.074,1781535028.226,hb,
352384.060,1781535088.288,hb,
352444.086,1781535148.335,hb,
352504.209,1781535208.347,hb,
352564.329,1781535268.355,hb,
352568.039,1781535272.065,jump,1.819
352568.137,1781535272.167,jump,2.907
352568.234,1781535272.267,jump,2.874
352568.332,1781535272.367,jump,2.889
352568.430,1781535272.468,jump,2.879
352568.528,1781535272.569,jump,2.915
352568.627,1781535272.671,jump,2.906
352568.725,1781535272.772,jump,2.901
352568.823,1781535272.873,jump,2.892
352568.920,1781535272.973,jump,2.881
352569.019,1781535273.075,jump,2.673
352569.118,1781535273.176,jump,2.554
352569.217,1781535273.277,jump,2.552
352569.315,1781535273.378,jump,2.544
352569.413,1781535273.478,jump,2.536
352569.512,1781535273.580,jump,2.567
352569.610,1781535273.681,jump,2.536
352569.708,1781535273.781,jump,2.550
352569.806,1781535273.882,jump,2.539
352569.904,1781535273.982,jump,2.531
352570.003,1781535274.083,jump,2.321
352570.101,1781535274.184,jump,2.244
352570.200,1781535274.285,jump,2.240
352570.298,1781535274.385,jump,2.230
352570.396,1781535274.486,jump,2.228
352570.495,1781535274.587,jump,2.250
352570.594,1781535274.688,jump,2.239
352570.692,1781535274.788,jump,2.239
352570.790,1781535274.889,jump,2.234
352570.889,1781535274.989,jump,2.230
352570.987,1781535275.090,jump,2.017
352571.086,1781535275.191,jump,1.976
352571.185,1781535275.292,jump,1.969
352571.284,1781535275.392,jump,1.967
352571.382,1781535275.493,jump,1.964
352571.481,1781535275.594,jump,1.978
352571.580,1781535275.695,jump,1.969
352571.679,1781535275.795,jump,1.971
352571.777,1781535275.896,jump,1.966
352571.876,1781535275.996,jump,1.960
352571.974,1781535276.096,jump,1.772
352572.073,1781535276.197,jump,1.728
352572.172,1781535276.297,jump,1.728
352572.270,1781535276.398,jump,1.729
352572.369,1781535276.498,jump,1.729
352572.468,1781535276.598,jump,1.728
352572.566,1781535276.699,jump,1.727
352572.665,1781535276.799,jump,1.729
352572.763,1781535276.899,jump,1.724
352572.863,1781535277.001,jump,1.755
352572.964,1781535277.103,jump,1.549
352573.063,1781535277.204,jump,1.529
352573.162,1781535277.304,jump,1.523
352573.262,1781535277.406,jump,1.542
352573.362,1781535277.508,jump,1.542
352573.463,1781535277.610,jump,1.543
352573.563,1781535277.712,jump,1.543
352573.663,1781535277.813,jump,1.543
352573.763,1781535277.914,jump,1.530
352573.862,1781535278.015,jump,1.511
352573.962,1781535278.117,jump,1.357
352574.061,1781535278.217,jump,1.337
352574.161,1781535278.319,jump,1.356
352574.261,1781535278.420,jump,1.354
352574.360,1781535278.520,jump,1.340
352574.459,1781535278.621,jump,1.339
352574.558,1781535278.721,jump,1.339
352574.657,1781535278.821,jump,1.338
352574.756,1781535278.922,jump,1.338
352574.856,1781535279.023,jump,1.333
352574.956,1781535279.124,jump,1.192
352575.056,1781535279.225,jump,1.190
352575.157,1781535279.327,jump,1.193
352575.257,1781535279.428,jump,1.190
352575.357,1781535279.529,jump,1.192
352575.457,1781535279.631,jump,1.191
352575.557,1781535279.732,jump,1.192
352575.657,1781535279.833,jump,1.191
352575.757,1781535279.934,jump,1.187
352575.856,1781535280.035,jump,1.147
352575.956,1781535280.135,jump,1.042
352576.056,1781535280.236,jump,1.047
352576.156,1781535280.338,jump,1.050
352576.256,1781535280.439,jump,1.047
352576.356,1781535280.540,jump,1.050
352576.456,1781535280.640,jump,1.042
352576.556,1781535280.742,jump,1.051
352576.656,1781535280.843,jump,1.051
352576.757,1781535280.944,jump,1.051
352576.857,1781535281.046,jump,1.006
352599.873,1781535304.138,jump,-1.161
352599.975,1781535304.238,jump,-1.163
352600.076,1781535304.338,jump,-1.161
352600.177,1781535304.438,jump,-1.161
352600.279,1781535304.539,jump,-1.163
352600.380,1781535304.639,jump,-1.162
352600.482,1781535304.739,jump,-1.161
352600.583,1781535304.839,jump,-1.161
352600.684,1781535304.939,jump,-1.161
352600.785,1781535305.039,jump,-1.117
352600.887,1781535305.140,jump,-1.023
352600.988,1781535305.240,jump,-1.021
352601.089,1781535305.340,jump,-1.021
352601.190,1781535305.440,jump,-1.022
352601.292,1781535305.541,jump,-1.021
352601.393,1781535305.641,jump,-1.021
352601.494,1781535305.741,jump,-1.021
352601.595,1781535305.841,jump,-1.021
352601.696,1781535305.941,jump,-1.021
352624.214,1781535328.383,hb,
352684.260,1781535388.396,hb,
352744.311,1781535448.416,hb,
352804.357,1781535508.432,hb,
352864.407,1781535568.452,hb,
352924.454,1781535628.470,hb,
352984.465,1781535688.502,hb,
353044.341,1781535748.510,hb,
353104.321,1781535808.551,hb,
353164.329,1781535868.595,hb,
353224.420,1781535928.606,hb,
353284.466,1781535988.622,hb,
353344.504,1781536048.645,hb,
353404.539,1781536108.667,hb,
353464.568,1781536168.689,hb,
353524.599,1781536228.716,hb,
353584.642,1781536288.737,hb,
353644.703,1781536348.752,hb,
353704.746,1781536408.771,hb,
353764.786,1781536468.794,hb,
353824.822,1781536528.818,hb,
353884.817,1781536588.864,hb,
353944.831,1781536648.898,hb,
354004.854,1781536708.928,hb,
354064.880,1781536768.956,hb,
354124.881,1781536828.994,hb,
354184.899,1781536889.040,hb,
354244.914,1781536949.070,hb,
354304.933,1781537009.099,hb,
354364.980,1781537069.118,hb,
354425.032,1781537129.129,hb,
354485.072,1781537189.150,hb,
354545.107,1781537249.176,hb,
354605.136,1781537309.209,hb,
354665.139,1781537369.251,hb,
354725.153,1781537429.282,hb,
354785.177,1781537489.315,hb,
354845.202,1781537549.346,hb,
354905.241,1781537609.365,hb,
354965.276,1781537669.390,hb,
355025.309,1781537729.419,hb,
355085.337,1781537789.446,hb,
355145.386,1781537849.460,hb,
355205.435,1781537909.477,hb,
355265.474,1781537969.498,hb,
355325.510,1781538029.523,hb,
355385.489,1781538089.581,hb,
355445.457,1781538149.654,hb,
